user_id,prediction
1054,2858 1196 260 1210 2028 1270 593 1580 608 2762 110 2396 1197 1617 527 1097 1265 2997 858 318 356 296 2716 1240 1214
3119,2858 1196 480 2028 593 608 1198 2396 1197 1617 527 1265 2997 318 356 296 1240 1 1214 2916 3578 1259 1200 541 34
2203,2858 480 589 1270 593 608 1198 2762 1097 2997 318 296 1 1214 3578 1259 541 34 50 1193 919 3175 924 2355 1213
3081,2858 480 589 2571 1270 1580 608 2762 2396 1617 1265 2628 2997 318 296 457 3578 1259 780 541 1127 3175 1291 912 1213
258,1210 1270 593 608 2762 1197 1097 2628 2997 858 356 296 2716 1240 1 1214 2916 2987 1259 1200 541 1193 1127 919 1221
2333,1196 260 1210 589 1270 1580 608 1198 110 2396 1197 1617 527 1097 1265 2628 858 296 2716 1240 1 1214 2916 2987 1259
2483,2858 260 1210 2028 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716
3664,260 1210 480 2028 589 2571 1270 593 1580 2762 110 2396 1617 1097 1265 2628 858 356 296 2716 1240 1 1214 457 2916
3469,480 1270 2997 318 296 3578 34 50 1193 1221 1213 3114 1307 1968 2599 2797 3793 32 3471 2959 2683 3418 1394 223 1784
2102,260 1210 480 589 110 2628 296 457 2916 780 919 3175 924 1387 1610 2355 1291 912 377 1136 2599 3793 2291 2174 648
1141,2858 2028 589 110 2396 1617 527 2997 296 2716 1 1214 3578 2987 1259 1200 780 34 1193 919 1221 3175 1387 1610 2355
966,1196 260 1210 480 589 2571 1270 1580 608 1198 2762 110 2396 1197 1617 1097 1265 2628 2997 858 356 296 2716 1240 1
130,2858 1196 1210 1270 593 608 2762 2396 1197 527 1097 1265 2628 2997 858 318 356 2716 1240 1 2987 1259 1200 780 541
4932,2858 260 480 2028 589 1270 608 1617 527 2628 2997 858 318 296 1240 1214 3578 780 541 50 1193 1127 919 1221 3175
3962,2858 1196 260 1210 480 2028 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1265 2628 2997 858 318 356 296
2892,2858 260 480 589 2571 593 1580 608 2762 110 1197 1617 1097 2628 2997 858 318 356 296 1240 1 1214 457 2916 2987
1566,2858 1196 260 1210 2028 589 2571 1270 593 1580 608 1198 2762 2396 1197 1617 527 1097 1265 2628 2997 318 356 296 2716
3982,480 589 2571 593 1580 608 2762 110 1197 1617 527 1265 2997 858 318 296 2716 1240 1 1214 457 2916 2987 1259 780
824,1210 589 2762 110 2396 1265 2628 318 2716 1240 1 457 2916 3578 780 541 1193 1221 2791 1610 1036 1291 2000 1136 1307
3673,260 1210 480 589 2571 1270 1580 1198 2762 1617 2628 296 2716 1240 1 1214 457 2916 3578 2987 541 50 1127 919 924
2674,1196 260 1210 480 2028 589 2571 1270 1580 608 1198 2762 110 2396 1197 1617 1097 2628 858 318 356 2716 1240 1 1214
4126,2858 480 593 2396 1617 527 1097 858 318 296 1 2916 2987 541 50 1193 1221 3175 924 1387 912 2000 377 1136 3114
1648,260 1210 480 2028 593 1580 608 1198 2762 110 2396 527 1097 1265 2628 858 318 356 2716 1240 1 1214 457 3578 2987
3737,2858 2028 589 2571 110 1197 1097 1265 2628 2997 318 296 2716 1240 1214 3578 2987 1200 541 34 50 1193 1127 919 3175
3966,2858 260 480 589 2571 1270 1580 2762 2396 1617 527 1097 1265 2628 2997 858 318 356 296 1240 1 1214 457 2916 3578
2846,1196 260 1210 480 2028 589 593 1580 608 1198 2762 2396 527 1097 2628 2997 858 2716 1240 1 1214 457 2916 3578 2987
5577,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 527 1097 1265 2628 2997 858 318 356
4830,2858 589 1270 593 608 1198 2396 1617 2628 2997 858 318 296 1240 1214 457 2916 3578 2987 1259 1200 780 541 50 1193
116,2858 1196 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1265 2628 2997 318 356 296 2716
2508,2858 1196 480 589 2571 1270 593 1580 608 1198 110 2396 1197 1617 527 1097 1265 2628 2997 858 356 296 1240 1 1214
2069,2858 1210 2028 2571 1270 593 1580 608 1198 2762 110 1197 1617 527 2628 2997 318 356 296 2716 1240 1 1214 457 2916
129,480 589 1270 593 1198 2762 110 2396 527 1097 2628 2997 318 356 2716 1 457 780 541 34 1193 919 3175 924 2791
5739,480 589 1270 593 1580 608 2396 1617 527 1097 1265 2628 318 356 2716 1240 1 1214 457 2916 3578 2987 1259 1200 780
5699,480 1580 1198 110 527 1097 2997 1 2916 2987 1259 1200 1193 1221 1387 1610 2355 1291 1213 2000 377 1307 1721 1704 3793
1768,2858 260 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 318 356 296 2716
721,2396 1197 1617 1097 2997 858 2716 1214 3578 2987 1259 541 1127 1221 924 2791 2355 1213 2000 1136 3114 1968 2797 3793 2174
1525,1196 260 1210 480 2028 589 2571 1270 593 1580 1198 2762 110 1197 527 1097 1265 2628 318 296 2716 1240 1214 457 2916
885,2858 260 2028 589 2571 593 608 1198 2762 110 2396 1617 1097 1265 2997 858 318 356 2716 1214 457 2916 3578 2987 1259
749,2858 260 1210 589 2571 593 608 2396 1197 527 1265 2628 2997 457 3578 780 541 50 1127 1221 3175 1610 1291 377 1307
1613,1196 2571 1580 110 1617 2628 318 3578 1259 541 34 1221 924 1387 1610 2355 912 1307 590 2918 1304 1225 1527 380 1220
1053,2858 1210 2028 589 1270 593 608 2762 2396 527 1097 1265 2628 2997 858 318 356 296 2716 1240 1 1259 1200 780 34
5184,2858 260 1210 480 2571 1270 1580 1198 110 1097 2628 858 318 356 2716 1240 1214 2987 1259 1200 541 34 1193 1127 919
5626,2858 1196 260 1210 589 2571 1270 593 608 1198 2762 2396 1197 1617 527 1265 2628 2997 858 318 296 2716 1240 1 1214
1883,2858 1196 260 1210 480 2028 589 2571 593 1580 608 1198 2762 110 1197 1097 2628 2997 858 356 1240 1214 457 2916 3578
4944,2858 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2997 858 318 356 296 2716
1457,480 2571 1270 1198 1197 1097 2628 858 318 356 2716 3578 2987 780 541 34 1193 919 924 1387 2791 2355 1036 912 1213
5179,1196 260 1210 480 2028 1270 593 1580 1198 2762 2396 1197 527 1097 1265 2628 2997 858 318 356 2716 1240 1 1214 2916
5933,1196 1210 480 2028 589 2571 1270 593 1580 608 1198 110 2396 1617 527 1097 1265 2628 2997 858 318 356 296 1240 1
4691,2858 1196 260 1210 480 589 1270 593 1580 608 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 296 2716 1240
1584,480 2396 527 2997 1 3578 541 50 919 924 2791 2355 912 1213 1136 1721 1704 2599 2797 2291 32 2174 3471 590 2959
1182,2858 480 1580 2997 1214 457 1259 541 919 2791 2355 912 2000 377 1307 1721 1968 2291 648 2918 3418 1394 223 1225 3481
5769,260 2571 1270 608 1198 110 2396 1197 527 1097 2628 2997 318 356 2716 1240 457 2916 2987 1259 1200 34 50 1193 1127
4867,260 2028 1270 593 1580 608 2762 110 1617 2716 541 34 2355 1213 1307 1721 3471 590 2959 2683 223 1573 1584 380 2406
1436,1196 260 1210 480 589 2571 1270 593 1580 608 1198 110 1197 527 1097 1265 2628 858 318 356 296 1240 1 1214 457
4482,260 1210 589 2571 593 1580 2396 1197 1265 2628 296 1240 2916 3578 1259 1127 1221 3175 2355 1136 3114 1721 3793 2291 2174
2669,1196 260 1210 480 2028 589 1270 1580 608 1198 110 2396 1197 527 1097 2628 296 2716 1240 1 1214 2916 2987 1259 780
2095,1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 1197 1617 527 1265 2628 858 318 356 296 1240 1 1214 457
2842,260 1210 589 2571 1270 593 2762 2396 1197 1617 527 1097 1265 2628 2997 858 356 2716 1240 1 1214 457 2916 3578 2987
4081,260 1210 480 589 2571 593 1580 1198 2762 110 1197 1617 527 1097 2628 318 356 296 2716 1240 1 1214 457 2916 3578
1406,1196 260 1210 480 2028 589 2571 1270 1580 608 2762 110 2396 1197 1617 1097 1265 2628 2997 858 356 2716 1240 1 1214
5445,480 1580 2762 110 1617 527 2997 858 318 356 296 1 1200 780 34 1193 919 2791 1610 2355 1036 1291 912 1213 2000
3680,2858 1196 260 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 1097 1265 2628 2997 356 296 2716 1240
4845,1196 260 480 2028 589 2571 1270 593 1580 1198 110 1617 1097 2628 858 318 356 296 2716 1240 1 1214 457 2916 3578
5281,2858 2028 2571 593 1580 608 2762 2396 1617 2628 2997 296 1240 1 457 2916 3578 2987 1259 541 34 50 919 3175 924
204,2858 1210 589 2571 2396 1617 2997 356 296 1 541 1193 1387 1036 912 1213 3114 1968 2599 3793 648 2959 2918 2683 1374
1399,1196 260 593 1198 110 2396 1197 1617 527 1097 1265 858 356 2716 1 2987 34 1127 919 1221 924 2791 1610 2355 1291
5711,2858 1196 260 1210 480 2028 589 1270 1580 608 1198 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716
5737,2858 1196 260 1210 480 2028 589 2571 1270 1580 1198 2762 110 1197 1617 1097 1265 2628 2997 858 318 356 296 1240 1
2837,2028 2571 593 1198 110 1197 1097 858 318 2716 1214 457 1259 541 1193 1221 3175 924 1387 1610 2355 1036 912 2000 377
2826,1196 260 1210 480 2028 1270 1580 2762 110 1197 1097 1265 2628 2997 356 296 2716 1 457 3578 2987 1200 780 34 1193
1435,1196 260 1210 480 2028 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296
4684,1196 260 1210 480 2028 589 2571 1270 1580 1198 2762 110 2396 1197 1617 1097 1265 2628 318 296 2716 1240 1 457 2916
2533,1196 260 1210 589 2571 1270 608 1198 2762 110 2396 1197 1617 527 2628 2997 858 318 296 2716 1240 1214 457 3578 2987
5447,1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 296 2716
481,2858 260 1210 2028 2571 593 1580 608 2762 2396 1197 527 1097 2997 318 1 1214 457 3578 2987 1259 1200 541 34 50
2090,2858 260 480 2028 1270 593 1580 608 2762 110 2396 1617 527 1097 1265 2628 2997 858 318 356 296 2716 1240 1 1214
6027,1196 260 1210 480 589 1270 593 608 1198 2762 110 2396 1197 1617 527 1097 2628 2997 858 318 356 296 2716 1240 1
1407,1196 260 1210 480 589 2571 1270 1580 608 1198 110 1265 2628 858 356 2716 1240 1 1214 2987 1259 1200 780 541 34
516,2028 2571 608 1198 110 1197 1617 527 2997 858 356 296 457 1259 34 50 919 1221 3175 924 1387 1036 1291 912 1213
2888,2858 1580 608 2762 110 1197 1617 2997 858 296 541 1193 1127 1221 3175 924 2791 1610 2355 1036 912 1213 1136 2797 32
4461,260 2028 589 593 608 2762 110 2396 1617 527 1097 1265 2997 858 318 356 296 2716 1 457 1200 34 50 1193 1127
1950,2858 260 593 608 2762 110 2396 1617 527 1097 1265 2997 858 318 356 296 2716 1214 457 3578 2987 1259 34 50 1193
3743,2858 1196 260 1210 480 1270 593 1580 608 1198 2762 2396 1197 1617 527 1097 2997 858 318 296 2716 1240 1 1214 457
807,1196 260 1210 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296
648,480 2028 1580 608 1198 110 1197 1617 527 1097 858 318 356 296 2716 1240 1 1214 2916 3578 2987 1259 1200 780 541
5829,2858 1196 480 2028 2571 593 1580 608 1198 2762 110 2396 1617 527 1097 1265 2628 2997 318 356 296 2716 1240 1214 457
5044,2858 260 1210 480 2028 589 2571 593 1580 608 110 1617 527 1265 2628 2997 858 318 356 296 1 1214 457 2916 3578
3004,2858 1196 260 1210 2028 2571 1270 1580 1198 110 2396 1097 1265 2628 2997 858 318 356 2716 1240 457 3578 2987 1200 780
3684,2858 2028 1270 593 608 1198 1197 1097 1265 2997 318 356 296 1 1214 457 3578 1259 780 541 34 50 919 924 2791
4361,2858 260 480 589 2571 1270 1580 1198 110 2396 1197 2997 318 356 2716 1240 2916 3578 1259 1200 780 541 3175 1387 2791
4281,2858 1196 480 589 2571 593 1580 2762 110 1197 1617 527 1097 1265 2997 858 318 296 1240 1 1214 457 2916 3578 1259
439,2858 260 480 2571 1270 593 2762 110 2396 1197 1617 527 2628 2997 318 2716 1240 1 457 2916 2987 1259 1200 780 541
18,2858 480 2571 1270 593 608 2762 2396 1265 2628 2997 858 318 356 2716 1240 1214 457 1259 780 541 1127 1221 924 2791
2943,2858 480 593 608 2762 110 2396 1617 527 1265 2628 318 356 296 2716 1 2916 3578 2987 1200 34 50 1193 1127 919
6040,260 480 1580 110 1197 2628 2997 356 2916 3578 780 919 3175 924 1387 2791 1610 2355 1036 1291 2000 377 3114 1307 1721
1228,1210 589 608 1198 110 1197 356 296 1240 1 457 2987 50 1127 919 1221 3175 924 2791 2355 1036 2000 1136 1307 1968
1101,1196 1617 1240 1214 457 3578 1259 541 34 50 2791 1610 1213 2000 377 3114 1968 2599 2291 2174 590 2918 3418 1304 1784
47,2858 1196 260 1210 480 2028 589 2571 1270 1580 1198 2762 110 2396 1197 1617 1097 1265 2628 2997 356 296 2716 1240 1
3602,2858 1196 260 1210 2028 589 2571 593 1580 608 1198 2762 2396 1197 1617 527 1097 1265 2997 318 356 296 2716 1240 1
2072,1196 260 1210 480 2028 589 2571 1270 1580 1198 110 2396 1197 1617 527 1097 2628 2997 858 318 296 1240 1 3578 1259
2897,480 2028 2571 1270 608 1198 2762 2396 1097 1265 858 356 2716 1 1214 457 3578 2987 1259 1200 34 50 1193 919 1221
1412,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 318 356
1343,2028 2571 1580 1198 110 1197 527 1097 1265 2628 356 296 1240 1214 457 3578 2987 1259 780 50 3175 1387 2791 1610 1036
5832,260 480 589 2571 1580 1198 2762 1197 1617 1265 2628 2997 858 356 2716 1240 1 1214 457 2916 2987 1200 780 541 50
3639,2858 260 480 2028 589 2571 1270 593 608 1198 2762 110 2396 1617 527 1097 2628 2997 858 318 356 296 1240 1214 457
5578,260 480 1580 608 2762 110 527 1097 1265 2628 318 296 2716 1240 2916 3578 2987 1200 780 541 1193 1127 919 1221 3175
1071,1210 480 2028 589 2571 1270 593 1580 608 110 2396 1197 1617 1097 1265 2628 2997 858 318 296 2716 1240 1 1214 457
3260,2858 1196 1270 1580 1197 1097 2628 2716 1214 2916 1259 780 541 1127 3175 1387 1610 2355 912 2000 377 1136 2797 2291 32
474,1196 260 1270 1580 1198 2762 2396 1197 1617 527 1097 858 318 2716 1240 1214 457 2916 1259 1200 780 541 34 50 1193
4849,260 480 589 2571 1270 1580 608 2396 1197 1617 1097 2997 858 318 1240 1 1214 457 2916 1200 780 541 34 50 1127
5701,260 1210 2571 1270 1580 2396 527 1265 2997 318 356 296 3578 2987 1259 780 34 50 1193 919 3175 924 2791 912 1213
2110,2858 1196 2028 2571 593 1580 608 2762 110 2396 1197 527 1097 2997 858 318 296 1240 1214 457 3578 1259 1200 780 541
818,1196 260 1210 2028 1270 1198 110 1197 527 1097 1265 2628 858 1240 1 1214 2916 1200 541 34 1193 1127 919 1221 3175
2818,2858 589 1270 1198 2396 527 1097 858 2716 1 2987 1259 780 1127 919 1221 924 1610 1036 1291 1213 2000 377 1136 3114
475,2858 593 608 2762 2396 1197 1617 527 1265 2997 858 318 296 1 1214 457 2916 3578 2987 1200 780 34 50 1193 1127
3223,1196 260 480 2028 589 2571 1270 593 1580 608 1198 110 1197 1617 527 1097 1265 2628 858 318 356 296 2716 1240 1
1193,1196 260 1210 480 608 1198 2396 1197 1617 1097 2997 858 318 296 1240 1214 2916 1200 541 34 50 1193 919 1221 3175
5015,1210 589 608 2762 1097 1265 2628 858 1240 3578 780 919 3175 924 912 1213 1968 1704 2599 3793 2291 32 2174 3471 2959
2830,1196 480 589 2571 1270 593 1198 2762 2396 1197 1617 527 1097 1265 2628 2997 318 356 296 2716 1 457 2916 3578 1259
2150,2858 1196 260 1210 480 589 2571 1270 593 1580 608 2762 110 2396 1617 527 1097 1265 2628 2997 858 318 356 296 2716
4049,2858 2028 589 608 2762 2396 1617 527 1097 1265 2997 858 318 356 296 2716 1 2916 2987 1259 541 34 50 1193 919
371,1196 480 2028 2571 593 2762 110 2396 1617 527 1097 2628 296 2716 1240 1 1214 457 2916 3578 2987 1259 1200 780 541
4403,1196 260 1210 480 2571 1270 2762 527 1097 1265 2628 318 296 2716 1 457 3578 2987 1259 1200 541 50 1193 1127 919
326,2028 593 1580 110 527 2628 858 296 3578 2987 1259 1200 780 541 1193 3175 3114 1721 2599 3793 2959 2683 1374 3418 592
3038,2858 2028 589 593 608 1198 2762 110 2396 1197 1617 1265 2997 318 296 2716 1240 1 1214 457 2987 1259 1200 780 34
2996,2858 1270 2396 1617 527 1097 1265 2997 858 318 296 780 541 34 50 1193 1127 1221 924 2791 2355 912 1213 2000 3114
5191,2858 1196 260 2028 589 2571 1270 1580 608 2762 110 2396 1197 527 1097 1265 2628 2997 858 318 296 2716 1240 1 1214
1433,2858 1196 260 1210 2028 589 2571 1270 593 608 1198 2762 2396 1197 1617 527 1097 1265 2997 858 318 356 296 2716 1240
1951,1196 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 1197 1617 527 1097 2628 858 318 296 2716 1240 1 1214 457
1521,1196 260 1210 480 589 1270 1580 608 1198 2762 110 2396 1197 1097 1265 2628 2997 858 356 2716 1240 1 1214 2916 3578
4863,2858 1196 260 1210 480 2028 589 2571 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2997 858 318 356 296
1731,2858 1196 260 1210 480 2028 2571 1270 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716
5435,1196 260 1210 1270 593 608 1198 2762 1197 1617 527 1097 1265 2997 858 318 356 296 2716 1240 1 1214 457 3578 2987
658,1196 260 480 2028 589 2571 593 1580 608 1198 2762 2396 1197 1617 527 1097 1265 2628 858 318 356 296 2716 1240 1
4973,2858 260 1210 480 2028 589 2571 1270 593 1580 608 2762 110 1197 1617 527 1265 2997 2716 1240 1214 457 2916 3578 2987
605,2858 1196 1210 480 589 1580 1198 1617 527 1097 2997 858 356 296 1240 1214 457 2916 3578 1259 1200 541 34 50 1193
4373,2858 260 480 589 2571 593 1580 608 1198 2762 2396 1197 1617 2628 2997 296 2716 1 457 2916 2987 1200 780 541 34
3926,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1265 2628 2997 858 318 356
2526,480 2028 593 1580 1198 2762 110 2396 1197 1617 1097 1265 2997 356 296 2716 1 2916 2987 1259 780 34 50 919 3175
718,2858 1196 260 1210 2571 1270 593 1198 2762 1197 1617 1097 2628 2997 858 356 296 2716 1240 1214 2916 2987 1259 1200 541
2198,2858 1196 260 1210 480 2028 589 2571 1270 593 608 1198 2762 110 2396 1197 1617 527 1097 2628 2997 858 318 356 296
2898,1210 480 589 1270 1580 608 110 1197 1617 858 356 296 1 2916 2987 1259 541 34 50 1193 1127 919 1221 924 2791
380,1196 260 2028 589 1270 593 608 1198 2762 110 2396 1197 1617 527 1097 2628 858 318 356 296 2716 1240 1 1214 457
2590,260 1210 2028 1270 593 1580 1198 2762 2396 1197 1617 527 1097 1265 2997 858 318 356 296 1240 1 1214 457 3578 2987
4375,1196 260 1210 589 2571 110 2396 1197 1617 527 1097 2628 2997 858 296 2716 3578 2987 1259 1200 780 541 50 1193 919
2951,1196 260 1210 480 2028 589 2571 1580 1198 2762 110 1617 1097 2628 2716 1214 457 2916 3578 2987 1259 1200 780 541 34
4401,1196 480 2028 1270 593 1580 608 2762 2396 1617 527 1097 1265 2628 2997 356 2716 1 2916 3578 2987 1259 780 541 34
4550,1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296
312,1196 1210 480 2028 589 2571 1270 1580 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 2716 1240 1
2057,1196 260 1210 2028 589 2571 1580 608 1198 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716 1240 1
4928,1196 260 1210 480 2028 589 2571 593 1580 1198 2762 110 2396 1617 527 1265 2628 296 2716 1240 1214 2916 3578 2987 1259
993,1210 480 2028 589 2571 1270 593 1580 608 1198 2762 2396 1197 1617 527 2628 2997 858 2716 1240 1 1214 457 2916 2987
3345,2858 260 480 2028 589 2571 593 608 1198 2762 110 2396 1197 1617 527 2628 2997 858 318 296 2716 1240 1214 457 2916
5086,260 480 589 1580 110 1197 1617 2628 2997 356 296 2716 1240 1214 457 2916 3578 2987 780 1127 919 3175 1387 2791 1610
2048,1196 260 1210 480 2571 1270 593 1580 608 1198 2762 2396 1197 527 1097 1265 2628 2997 858 318 356 296 2716 1240 1
1089,2858 1196 260 1210 480 2571 1270 593 1198 110 2396 1197 527 1097 1265 2628 2997 858 318 356 296 2716 1240 1 3578
3416,2858 260 593 1580 608 2396 527 1097 2997 2716 1 1259 34 1193 1127 919 3175 1387 2791 2355 1036 1291 912 1213 377
5704,260 480 2028 589 2571 593 1580 608 1198 110 1617 1097 2628 858 2716 1240 1 1214 457 2916 3578 2987 1200 780 541
2492,2858 480 2028 589 2571 593 1580 1198 2762 110 2396 1617 527 1097 2997 858 318 296 2716 1 1214 457 2916 3578 2987
1706,1196 260 1210 480 2028 589 2571 593 1580 608 1198 2762 110 527 1265 2628 858 318 356 296 2716 1240 1214 457 2916
330,2858 1196 1210 480 589 2571 1270 1580 2762 110 1197 1617 1265 2628 2997 318 356 296 2716 1240 1 1214 457 2916 2987
4031,2858 1196 260 1210 480 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356
3565,480 1270 608 1198 2762 110 2396 1197 1617 1097 1265 2628 2997 858 318 296 2716 1240 1 2916 3578 2987 1259 34 50
2462,2028 2762 2396 1617 527 2997 858 296 1240 457 2916 3578 1200 50 1127 1221 3175 2355 1213 377 3114 1307 1721 1968 1704
3689,2858 1196 260 1210 1270 1198 110 2396 1197 1617 527 1097 2628 2997 858 296 2716 1240 1 1214 457 3578 2987 1259 1200
2650,2858 1196 1210 480 589 2571 1580 608 1198 2762 110 2396 1197 1617 1097 1265 2628 2997 858 318 296 1240 1 1214 457
4567,1196 260 1210 480 2571 1270 593 1580 608 1198 2762 110 2396 1197 527 1097 858 356 296 2716 1240 1 1214 2916 3578
1360,2858 480 2028 589 593 608 1198 2396 1197 1617 527 1097 1265 858 318 356 1240 1 1214 457 2916 3578 1259 1200 541
2487,2858 1196 260 1210 480 2028 589 2571 593 1580 2762 110 2396 1197 1617 1097 1265 2628 2997 858 356 296 2716 1240 1
5916,2858 608 2762 110 1197 527 1265 356 2716 1 3578 1200 1610 2355 3114 1968 2599 3793 2291 32 648 2959 2918 2683 1374
1134,1580 608 527 2997 356 2716 1 1214 457 2916 3578 1259 1200 780 34 50 1127 1221 3175 924 1387 2791 1610 2355 1036
2142,2858 1196 260 1210 480 1270 1198 110 2396 1197 1097 1265 2628 2997 318 296 2716 1240 1214 457 3578 2987 1259 1200 780
1847,260 1210 480 2028 589 2571 1270 593 1580 1198 2762 110 2396 1197 1097 1265 2628 2997 858 318 356 2716 1240 1 1214
767,2858 1196 260 480 2028 2571 1580 608 110 2396 1197 1617 527 1097 1265 2628 2997 858 356 296 2716 1 3578 2987 1259
2930,1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 1265 2628 2997 858 318 356 296 1240
5459,2858 260 1210 480 2028 589 2571 1270 593 608 1198 110 1617 527 1265 2628 2997 858 318 356 296 1240 1 1214 457
4148,480 2028 589 2571 1270 593 1580 608 2762 2396 527 1097 1265 2628 2997 858 318 356 296 2716 1240 1 2987 1259 780
4826,1210 480 1270 593 110 2396 527 1265 858 2716 1240 1 2916 3578 2987 1259 541 34 919 1221 3175 2791 1610 2355 1036
4671,2858 260 480 589 593 608 1198 2396 1197 1617 1265 2997 858 318 296 2716 3578 2987 1259 1200 541 34 50 1193 1127
5045,2858 1196 260 1210 480 2028 589 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318
1352,1196 260 1210 589 2571 1580 110 2396 1197 1097 1265 2628 318 356 2716 1240 1 1214 457 2916 2987 1200 780 541 34
5108,2858 260 1210 589 1580 1198 2762 110 1197 1617 527 1265 2628 2997 356 296 2716 1 1214 457 2916 3578 2987 1259 1200
1601,260 2571 1270 593 608 1198 2762 1197 1097 2628 858 356 2716 1214 2987 1259 541 50 1193 1127 919 1221 924 1387 2791
1961,260 1210 2571 1270 2762 110 2396 1617 527 1097 1265 2628 2997 858 318 356 2716 1 457 2987 1259 1200 780 541 34
3973,1196 260 1210 480 2028 589 2571 1270 593 1580 1198 2762 1617 527 1097 1265 2628 858 318 356 296 2716 1240 1 1214
2700,260 1210 480 589 1270 1580 1198 2762 110 2396 1197 527 1097 2628 318 356 2716 1240 1 1214 457 2916 2987 1259 1200
3757,1580 1197 1617 2628 2997 1240 3578 2987 34 1193 919 3175 924 2355 1291 912 2000 1136 3114 1721 1704 2599 3793 2291 590
1448,1210 589 1270 608 2762 2396 2628 2997 318 1240 1200 541 50 1221 3175 924 2355 1036 1291 1136 3114 2599 3793 2174 2959
4018,2858 260 1210 480 1270 593 608 1198 2762 110 2396 1617 1097 1265 2997 858 318 356 296 2716 1 3578 2987 1259 541
4377,1196 260 1210 2571 1270 593 1580 608 1198 2762 110 2396 1197 1617 527 1097 1265 2997 858 318 356 296 2716 1240 1
772,1196 1210 2028 2571 1270 593 608 1198 110 2396 1197 1617 527 1097 1265 858 318 356 296 2716 1240 1 1214 457 3578
2323,480 2028 2571 1270 608 2762 110 2396 1617 527 1097 2628 356 2916 2987 780 919 3175 2355 912 377 3114 1307 1721 1968
3733,1196 260 480 589 2571 1580 608 2762 2628 858 356 1 1214 457 2916 3578 2987 1200 780 541 34 1127 919 3175 1387
3592,260 1210 480 589 2571 1580 608 1198 1617 1265 318 2716 1240 1214 457 2916 2987 1259 1200 780 541 34 50 1127 919
4809,260 1210 480 2028 589 2571 1270 593 1580 1198 2762 110 2396 1617 2628 2997 858 318 296 2716 1240 1 457 2916 3578
5995,2858 2028 589 593 527 1265 2628 2997 356 1240 1259 1200 780 1193 919 1221 3175 924 2791 1610 1291 1213 1136 1721 1704
3026,1196 260 1210 480 2028 589 2571 593 608 110 527 1097 2628 2997 858 318 296 1240 1214 2916 3578 1200 780 541 34
2185,260 1210 2028 2571 608 2762 1097 1265 2628 356 457 2916 3578 2987 1259 1200 780 1127 919 1221 3175 2791 1610 1036 1291
808,2858 2571 1270 1580 608 1097 2628 2997 356 2987 1259 1200 780 541 34 1193 919 3175 924 2791 2355 912 377 3114 1307
4606,1196 260 1210 480 589 2571 593 1580 608 1198 2762 2396 1197 1617 527 1097 2628 858 318 2716 1240 1214 457 2916 3578
2399,1196 260 1210 480 2028 2571 1270 593 1580 1198 2762 110 2396 1197 1617 527 1097 1265 2628 2997 858 318 356 296 2716
4814,2858 1196 1210 2571 1270 593 608 1198 2762 1617 527 1097 1265 2997 858 356 296 2716 1240 1 1214 457 2916 2987 1200
1441,1196 1210 2028 589 2571 1270 593 1580 608 1198 2762 1197 1617 527 1097 2628 2997 858 318 356 296 2716 1240 1 1214
3603,2858 480 2028 589 1270 1198 110 2396 1197 527 1097 1265 2628 2997 318 356 296 2716 1 457 3578 2987 1259 34 1193
