user_id,prediction
4638,2019 908 1212 1234 1224 1253 1228 293 1394 232 1956 920 714 1446 3097 1960 3067 1680 902 2069 1282 334 1678 1305 766
4959,905 326 1238 515 1150 941 2585 171 97 1554 353 421 282 105 760 691 152 577 2042 528 984 542 174 716 93
4182,1203 47 28 1227 39 229 848 1194 1205 224 2084 1859 444 1328 147 2139 3045 2816 1566 1804 3814 2541 3591 3334 2401
2429,318 1252 1204 898 1224 969 1294 58 907 2318 1023 973 3007 356 589 2202 940 1784 1446 247 1948 1069 508 319 1161
3079,47 34 154 80 1101 77 116 43 1194 999 1627 840 3331 2421 3814 2541 147 3334 923 2268 910 2116 1429 272 640
2259,50 318 904 1272 1203 1225 3365 246 581 1294 1214 1201 308 714 508 1674 319 1333 176 1282 549 1734 300 1683 334
5975,318 549 377 2045 159 224 443 513 1596 61 1373 2259 1825 839 2235 1429 2541 3225 2816 1566 1804 3814 2750 640 3591
52,318 2019 1212 904 908 913 1204 1254 899 1224 1203 1236 1189 246 1201 1199 1251 1259 1235 1222 2070 973 2612 47 940
4854,904 1224 942 581 1222 1080 590 373 337 364 1022 1012 851 621 266 421 83 13 282 1824 81 1049 2054 771 1533
2577,1212 593 1203 942 1537 58 1150 1941 714 628 373 190 534 531 322 357 449 57 233 613 97 141 1554 316 362
1556,318 1212 908 1204 1267 1213 593 899 1260 1219 1234 930 950 541 1276 1617 1203 1299 919 969 1189 906 942 965 246
3585,1260 1224 47 28 902 941 2857 1186 151 1310 2112 417 368 2463 421 1884 2331 2769 490 1487 135 685 2417 570 1004
4777,904 932 28 337 661 316 282 771 132 612 87 106 119 623 3814 3542 1804 1566 2816 2541 923 147 3334 2268 910
4812,1212 541 907 973 190 364 1094 766 1029 501 362 1686 225 537 100 48 550 2052 841 414 2458 2548 385 847 557
537,3022 1949 1267 1132 954 930 326 1299 914 1237 213 969 942 907 2973 2067 293 1 307 47 1041 28 2176 3152 3471
2974,1219 1084 590 299 3071 2117 449 149 82 1672 1310 477 715 85 144 1447 155 2155 2013 1395 18 421 198 351 783
5229,950 1084 1237 1963 1090 308 529 162 357 349 26 346 1345 522 587 661 1395 316 266 1619 1399 263 707 691 649
4893,318 911 529 47 373 918 1683 1286 941 39 377 1033 421 35 691 1331 100 370 577 1005 1969 444 124 564 114
3807,904 1262 1284 1247 1189 1222 529 1206 47 892 176 2664 531 1019 346 482 851 377 2344 964 1068 155 381 60 852
1687,922 318 1250 923 904 720 1147 1193 678 1213 1132 898 950 593 2203 916 1223 1272 1203 608 2357 1248 1084 1449 1283
5589,1269 1 47 28 32 25 1013 45 513 95 382 61 245 1561 623 634 439 660 3109 2750 3045 2816 1566 3591 2401
4147,308 235 377 144 155 224 1015 185 241 771 1572 809 1116 202 729 623 634 601 1260 2116 3814 2541 147 3334 923
3980,1185 373 1050 147 165 650 2084 365 1114 1151 2050 503 148 564 732 640 272 2080 2750 3814 2541 3591 3334 2401 923
1561,913 1132 2203 1223 1203 1197 1189 213 906 965 1263 1258 800 58 1300 931 1 1249 2761 933 47 28 2183 1060 946
5910,529 47 940 1282 522 77 1194 999 135 177 751 840 93 958 137 1903 623 1429 3334 3159 1260 923 2268 910 2116
3022,2329 213 942 1258 971 1150 223 1641 364 1873 333 805 2161 1672 568 368 2232 329 1824 282 1346 2052 42 767 122
538,50 1193 913 908 1221 260 1267 1224 1132 1208 910 326 1269 1203 608 1248 1253 213 1189 914 969 1963 942 1537 110
1257,50 904 2186 1221 953 1213 678 1224 593 1361 950 326 2203 1223 541 1272 1248 919 914 213 1237 969 1963 942 1537
4324,906 2020 892 1517 1029 333 1653 171 97 282 105 764 1917 2808 564 1002 398 792 2351 3334 1223 923 2676 2268 910
3090,50 904 1224 1361 950 1237 942 1963 1537 457 308 29 1301 47 1411 940 28 778 2575 1282 300 1374 199 1022 766
3790,213 942 778 373 1050 1465 155 316 1824 771 881 397 698 3109 3334 2816 1566 1804 3814 2541 147 1875 3591 923 3225
5226,1276 1900 36 1095 101 334 154 2852 1179 1584 1022 2115 2570 2090 2005 222 81 2187 35 504 2587 2031 239 1043 2279
5568,1224 1225 28 1834 3481 1270 3061 1184 2618 2857 2159 680 1375 2384 464 2417 2255 61 2042 1807 1977 925 405 437 2326
1281,913 905 678 950 608 213 1259 1300 1 1344 28 628 475 590 32 1095 373 1073 190 534 531 357 1081 522 30
4297,1213 1276 1236 947 47 1265 1069 941 1022 21 171 2112 1372 45 2337 1816 3 153 637 2473 1149 591 2116 1096 3225
380,2019 1193 1213 678 608 2357 1449 213 942 293 356 1411 1446 290 475 590 373 900 1673 897 534 249 1343 893 937
1114,50 213 942 308 1177 1080 17 941 2083 2436 1127 522 1465 935 1092 1051 116 1883 1611 224 13 282 340 344 2262
82,1178 904 2726 678 950 326 1209 3090 213 1237 914 1196 919 1242 111 1617 942 1281 1304 1090 1259 308 1246 2761 933
4102,904 916 942 994 446 931 940 28 1150 515 892 2488 121 3034 1019 161 151 2087 229 97 77 848 1033 2621 1017
3637,942 1127 522 425 1337 282 2262 185 828 61 202 37 698 827 2541 3814 1804 147 1566 3542 2268 3334 923 910 2116
5497,951 296 1259 247 1270 766 2048 1375 543 13 2024 81 852 46 3 442 270 2054 2532 718 499 2408 191 1807 1526
1080,1446 176 190 346 647 2284 377 155 1194 105 1429 3 237 442 649 313 719 23 76 20 238 437 181 2818 557
74,318 1262 1219 2028 1234 541 1203 1283 969 581 58 932 308 28 714 1069 290 475 1348 223 373 101 190 322 1356
6030,905 28 247 1186 522 1615 851 224 465 1415 327 20 19 1679 847 1102 272 1429 2750 3591 2401 3814 2541 2351 147
884,318 913 1221 1213 898 950 1269 1203 1248 1189 213 111 599 1256 1211 1230 1294 1358 1259 1235 29 1344 123 1411 356
5148,1966 1729 568 477 1395 370 2079 173 37 404 847 1804 3814 1566 923 2541 147 2816 3334 3542 2116 2268 910 2139 1429
4684,213 907 932 931 3007 1050 1729 1982 1034 568 1688 465 707 863 404 1659 815 623 3334 2816 2401 1566 1804 3814 2541
3822,905 308 47 28 2150 588 522 1897 1672 647 964 846 112 224 465 421 13 1475 707 1415 808 2727 719 157 1341
3989,1207 1148 527 1136 912 1267 953 950 593 916 1248 213 599 942 1256 1292 1266 1090 1287 293 1394 47 940 1150 2020
5513,293 456 971 628 431 2870 144 155 224 760 824 196 12 1053 93 124 37 404 1369 847 666 1429 2966 1125 3159
4590,905 1254 1203 213 800 308 2318 2612 1270 1285 431 309 97 368 155 112 465 13 263 370 185 414 61 1533 157
2085,1262 1217 2726 3091 950 910 2203 916 1209 1223 928 1278 1248 942 3095 1617 1281 1230 1258 1090 1942 1394 3467 1956 47
3322,1949 1288 293 1961 307 47 1914 121 1982 229 1447 2891 2553 707 31 100 328 550 95 227 751 419 93 124 137
4716,1247 920 1594 346 592 164 2738 2155 316 697 863 1531 404 975 2351 2268 1804 2676 3814 2541 147 3334 923 1875 910
1767,318 1207 527 1252 1193 2186 913 593 1132 1361 950 326 1269 541 1203 1248 919 1237 110 1963 1230 581 1259 800 1300
4701,1266 293 2288 1396 1910 233 368 846 2072 1064 1114 2354 1744 1529 2471 93 291 1058 664 398 3334 1566 3814 2541 2351
402,1250 904 1193 908 1213 678 593 950 1269 1248 213 1963 1066 1211 994 1259 1300 1240 1249 931 356 457 1238 940 1243
2674,556 965 293 307 1227 223 165 85 144 224 329 1016 383 100 158 1114 612 174 93 65 867 37 660 147 3334
3188,3091 541 2330 599 2300 907 293 1942 529 162 1941 1150 920 290 2212 2575 101 553 1279 1759 531 1050 440 941 2390
1180,905 953 1213 950 2360 910 213 1242 942 1246 1273 475 1079 176 373 345 121 901 2312 3060 941 357 538 1286 348
4985,213 308 940 628 223 17 941 431 346 1025 2272 1611 224 13 2262 252 237 270 422 1570 577 2052 118 61 196
2171,527 1193 678 1132 593 950 608 213 942 1719 1090 931 2607 590 2575 101 1028 535 1673 1286 1034 72 57 205 26
4362,541 308 47 1282 1729 425 1092 781 100 1191 550 753 2052 718 464 863 147 2541 3814 1804 1566 3334 3542 923 2268
289,1207 1212 904 923 1193 913 912 905 678 593 1132 1945 930 1361 950 2324 910 951 1269 916 1223 541 1225 1272 1248
339,318 1212 1262 908 1254 899 1260 930 1276 1225 1197 942 581 911 1228 1201 1287 232 1222 529 356 2612 2682 1192 47
1455,905 1254 1944 942 800 1235 308 1222 356 515 1446 628 590 223 32 615 357 1571 1186 431 522 2344 253 1092 116
18,2905 527 923 1193 1204 260 953 2726 1233 1132 910 593 2203 326 916 1203 1131 1084 1248 914 1242 965 2330 1963 1617
1535,953 1203 1197 307 123 47 1095 2575 1673 235 80 1965 1693 39 156 412 229 991 1205 282 31 1119 423 563 173
4938,1193 529 47 940 475 101 57 680 316 1059 783 565 370 196 842 476 1002 1174 2116 1429 3591 3045 2816 1566 1804
2436,1224 1944 213 1259 1235 356 1270 475 1079 590 1161 373 1282 1730 901 534 2618 357 1261 766 524 1101 82 522 97
1420,2905 1178 1267 678 593 326 1247 914 213 246 800 1300 1090 1238 47 1274 1150 628 34 1095 373 594 1936 300 1171
5509,308 431 522 224 13 1053 325 437 200 37 729 401 910 2268 923 3334 147 2116 3542 640 1429 272 3814 3225 3109
2328,2019 1193 1213 2066 1233 608 2203 1203 1950 965 1537 246 1266 800 293 1249 232 529 1041 1411 162 2917 940 1784 1941
284,904 908 1267 1260 1219 1208 969 1189 1237 581 2677 293 356 1222 940 1946 1784 1270 1941 590 1161 3019 32 1215 531
2121,953 293 1287 307 1227 941 1748 165 77 1033 144 837 43 736 27 1367 370 135 1128 1114 1153 528 332 751 612
2533,2028 457 1649 17 2288 346 104 377 2145 116 1650 1366 808 270 718 414 241 1473 1043 153 20 415 831 200 3151
3540,1259 293 47 373 94 941 431 39 522 229 253 117 368 77 1447 155 1337 1194 465 198 145 1030 270 135 370
785,318 260 969 599 1089 1099 47 940 28 1227 1069 892 101 3281 1730 440 531 941 322 1584 1994 944 302 449 1120
4720,213 942 1235 1 590 1340 1936 30 1310 368 661 224 465 760 801 100 182 185 841 1975 37 119 939 397 757
3779,593 950 1203 2571 213 969 1963 1394 47 36 1354 1069 1227 475 1188 101 534 80 449 57 39 26 156 333 171
983,50 904 950 593 942 246 529 1394 307 1931 47 2607 628 1227 290 475 1046 34 900 300 534 11 440 941 357
480,905 593 678 1219 898 1203 1617 213 1230 1211 456 1222 529 47 971 1946 28 1948 1446 1079 590 1162 475 1188 1171
2819,326 213 1281 446 307 590 1914 1936 535 1261 141 2645 381 783 1088 24 565 103 152 550 328 577 824 172 413
2889,593 213 942 1266 800 293 1960 1220 1079 1162 373 1282 1285 1673 934 938 968 82 333 233 309 2506 85 605 224
2487,50 608 326 1248 1272 213 1963 581 246 1090 293 363 931 308 3007 1301 123 47 1344 714 1446 1220 921 290 1161
102,1234 1208 1253 969 965 1211 446 1222 29 1301 162 1344 1941 2599 1150 290 508 741 373 101 668 190 300 1730 345
3842,913 593 1132 950 1223 1131 942 1281 1258 1089 446 1953 931 1307 1099 356 1192 2732 1941 290 2599 1997 2352 595 1078
5855,904 1189 973 1019 346 155 1399 270 370 76 542 3225 923 2080 2816 1566 2750 1804 3814 2541 147 3334 2268 3109 910
1021,1211 1344 714 3384 590 101 357 57 151 68 97 206 465 282 60 783 1650 488 577 2369 382 533 196 1550 278
5473,318 911 940 373 346 97 680 224 327 1439 202 93 2750 2541 147 3334 923 1875 2080 2268 910 272 2116 1429 3591
3302,318 913 1204 899 678 541 955 1203 581 1259 1358 1 47 1344 1080 1161 475 32 373 235 901 941 1019 72 522
1436,3089 1213 909 456 356 1077 589 290 101 2700 1271 534 531 272 357 2857 449 1101 57 1732 346 82 1310 1042 25
5506,1288 1203 1253 1287 293 940 941 156 229 848 116 144 2116 112 329 1016 135 1128 177 1604 751 93 754 564 2773
1914,318 904 1262 908 1172 1233 593 1234 951 955 1203 1237 2330 581 911 1211 3147 1251 1259 446 1 293 1222 356 529
3172,1213 1203 213 1237 1089 475 101 900 190 11 1484 534 1081 229 97 2640 1660 155 224 1809 282 783 252 317 1135
4969,356 1394 529 971 1282 534 72 1310 171 2073 97 861 144 2518 1621 1395 1016 862 490 1409 27 423 1114 2629 76
3889,1267 1253 969 446 293 47 28 233 151 1672 165 846 1395 211 1619 421 105 565 464 2074 313 1114 533 570 1004
890,593 1223 1276 1203 1084 541 1197 213 942 1211 2920 1258 308 1344 2313 356 162 940 1080 1227 290 1333 1340 555 300
1806,2186 1193 950 910 1248 213 1242 111 942 1617 1719 1300 931 1953 456 1307 2010 1192 1931 356 1935 3096 1060 2607 1265
504,318 3022 3077 1224 1208 326 1203 541 1189 213 969 994 1294 1939 1251 232 931 1222 1301 356 47 1947 162 28 1446
3567,1172 1224 1939 1259 58 28 1270 1069 1161 1184 1966 190 902 334 934 1982 82 2915 1615 309 1370 1476 621 1875 1194
5507,2357 1253 101 224 465 842 1144 245 124 923 2268 3542 910 147 2541 3814 1804 3334 1429 2116 2816 272 640 3225 3109
646,318 213 308 589 1941 531 1034 1101 57 522 342 1672 1290 2284 180 368 1684 832 1194 224 13 1346 145 513 100
5816,50 1982 224 650 13 2133 185 1053 510 202 245 1668 406 37 847 729 644 975 2749 2401 2116 1429 272 2966 640
64,47 101 322 1635 944 80 39 1611 2187 2468 1726 1646 245 64 37 2242 712 640 147 3045 2816 2401 1566 1804 3814
3712,904 1193 1945 950 608 541 1248 1189 213 1242 942 446 931 356 529 123 47 1354 1941 1960 1079 475 590 1643 190
5331,904 1132 1197 36 199 156 1699 155 832 31 1442 691 1405 423 550 370 479 1091 424 208 217 1591 505 394 880
5415,1172 1260 1224 1199 1251 1394 973 940 28 1446 247 373 941 483 1672 1615 851 1241 1904 417 3524 2782 621 680 86
5971,541 940 892 97 282 550 1067 76 327 1804 3814 2541 147 2116 3334 923 2268 910 1429 2816 272 640 3225 3109 2351
4151,1172 581 446 293 1222 940 924 2966 247 1186 39 431 3330 25 1241 97 2100 368 621 781 465 543 760 237 270
5622,905 1203 940 176 377 141 442 649 313 76 208 1551 1811 1715 847 789 3814 2541 923 147 1804 1566 3334 272 2268
306,50 318 1207 2019 1212 3077 1204 1260 1233 1132 1269 1276 1203 1247 1225 541 1236 213 111 965 1230 1251 58 932 150
5419,356 714 190 1484 483 156 506 1380 680 1415 513 408 1841 423 74 1601 113 410 61 297 128 1591 437 519 37
5900,1234 581 28 190 1684 112 83 1003 414 157 327 1168 623 981 923 1804 3814 2541 1566 147 2816 3334 2116 2268 910
1224,858 1212 1262 913 1224 326 608 213 906 1963 246 1214 1281 1938 1259 1827 800 232 308 356 457 123 162 971 28
717,318 1212 1221 2858 1104 1219 306 541 1927 326 969 914 942 1537 246 1963 1266 2677 907 356 2973 232 1222 1206 1041
23,904 923 678 1208 541 2203 969 1242 213 965 942 293 456 1200 475 32 1188 373 1936 902 1171 121 11 235 941
2225,923 260 678 593 1132 608 916 955 1209 1084 213 1237 1258 1266 293 1287 456 1099 307 1041 47 162 940 2183 2607
4705,904 1252 678 326 608 2357 1211 308 290 300 1179 941 72 349 597 253 97 2271 861 1092 368 144 155 1068 224
2244,1207 904 1198 1204 1172 1284 1267 905 1224 2028 951 326 916 1203 1084 111 599 581 1201 1199 1258 1259 363 308 1222
1787,904 908 898 541 969 906 599 246 942 1263 1228 907 29 1206 3007 973 940 1210 28 290 1333 1968 668 3028 190
2801,1208 541 1203 1944 1189 232 1222 973 1206 162 1265 1270 247 1446 223 1333 334 2436 1019 1407 117 1370 206 112 2024
2011,858 1294 1235 1222 475 101 348 483 524 2271 224 465 1454 185 254 157 219 2169 153 637 420 484 1053 831 2548
5937,190 1663 522 568 45 350 277 422 836 809 245 202 419 37 1977 2816 1566 1804 3814 2541 147 3334 923 2268 910
2334,1147 593 916 3090 1131 919 914 213 2330 906 942 1230 246 581 1281 994 1266 293 356 2819 1394 307 123 47 2313
5801,908 1936 941 1729 568 465 3284 370 516 2629 1151 697 444 173 3334 923 1804 147 1566 3814 2541 3542 1429 2268 910
5857,1224 1203 529 28 223 373 121 77 680 650 81 1415 135 42 1924 327 2500 375 484 93 124 754 564 729 664
544,923 1299 965 1939 1251 58 1266 1961 356 1273 1079 1788 1095 2488 101 373 3167 901 1271 531 348 1261 1029 161 2841
1388,1262 1147 1221 1233 1361 1208 556 1269 608 1203 1272 2357 1236 1197 1248 1303 1253 213 914 969 906 965 942 1537 246
2833,318 293 307 946 309 707 384 1902 612 419 2191 1566 2816 1804 3814 2541 147 3334 923 3542 2268 910 3045 1429 272
2730,1267 1197 293 47 1035 1095 1673 941 2238 165 412 229 77 1033 144 837 2167 329 1627 27 1114 1100 1644 528 751
4071,904 1224 1203 1235 515 628 1270 475 1161 314 535 1729 766 346 333 3339 97 1476 144 680 224 316 465 421 783
5178,326 911 47 940 628 373 300 941 156 2090 77 144 155 1013 224 316 465 421 282 344 170 801 389 583 370
3750,527 1148 1193 2186 593 678 608 110 1230 1963 1281 1235 356 456 1953 931 1265 1192 940 778 1220 741 2580 475 549
328,1193 2186 608 326 916 1203 1248 1237 213 1189 1230 1358 1090 446 356 456 308 307 529 47 1265 940 28 778 1941
5630,904 364 449 171 97 163 368 2057 1554 832 605 1015 282 2086 1152 877 20 528 842 542 132 19 876 124 847
1256,745 923 904 1147 2186 913 260 1221 905 1213 1132 950 593 556 3000 1223 1203 2357 1236 1248 1197 1084 1253 1449 914
2480,858 1193 1204 1267 1132 1223 608 1963 1719 1090 1235 1231 308 1273 1296 1265 778 2607 946 1220 628 290 1079 590 1643
4554,913 1222 47 28 1060 1095 1215 1179 2231 425 627 1057 171 180 846 1413 1684 1194 781 224 465 421 2021 60 81
5138,942 308 144 1337 224 185 61 196 256 1053 202 37 698 847 696 3814 2541 147 1804 3334 3542 2268 923 2816 910
918,908 1104 1254 541 1225 1203 599 3114 1211 1201 1961 308 29 529 3037 47 1238 1941 2951 247 921 508 1277 590 475
2715,318 1267 1219 1247 1203 246 363 931 589 28 515 2488 373 927 154 531 322 483 938 1029 671 506 1310 1241 117
1250,1204 1224 950 541 1253 911 1259 931 308 1394 47 28 1069 1035 1161 1188 249 156 522 165 229 2015 568 454 368
3370,213 911 529 940 2212 1913 555 2069 1758 1594 1034 1465 222 1459 18 1892 277 198 988 2084 2151 2 1816 140 408
3985,213 290 628 205 1794 680 1194 461 86 282 1895 801 1404 118 649 185 313 219 842 160 53 119 1323 776 827
3297,1209 1955 2696 941 1627 743 885 1668 1138 1782 3591 923 1804 2676 3814 2541 1875 147 2080 3334 2750 2268 2401 910 2116
5815,590 101 2857 224 465 185 533 2834 1604 455 1592 1053 258 831 1525 37 1298 1863 2541 147 1260 3334 923 2268 3773
1640,318 1252 1262 296 1224 3000 213 581 356 1206 308 47 2612 714 590 101 1184 1282 190 314 6 300 334 901 1356
5901,1394 1729 155 1016 1114 2650 178 1329 419 173 93 762 652 404 591 3752 1566 1804 3814 2541 852 147 3334 923 2268
2748,908 541 1251 907 1387 931 28 1354 1674 515 319 223 1282 190 6 1305 1261 1019 522 151 309 2159 1615 97 1083
5432,69 2180 60 513 100 370 61 1460 1846 1863 540 419 64 179 502 2234 3334 2541 3814 1804 1566 147 2116 923 2268
1446,50 1284 678 1197 1214 1244 1291 759 3549 441 1965 522 412 851 377 2344 2240 77 1865 159 1068 1013 45 112 1205
828,1250 913 1224 1361 2324 246 1259 1235 308 1301 1192 940 1265 1257 1080 1784 1446 628 1046 475 1333 892 101 1282 334
2265,1212 908 1204 1267 905 1224 593 1234 930 1223 1203 541 1237 213 969 1537 581 246 58 907 932 293 1249 356 2336
1537,908 905 1224 541 1294 1358 800 1235 308 1192 28 589 1060 1446 714 1948 628 475 590 223 32 615 334 1365 348
5578,1259 456 475 535 57 2048 282 783 1088 35 577 413 297 202 411 119 847 2116 147 910 1429 923 3334 2268 3225
4040,750 678 919 246 1259 28 32 337 300 1365 948 937 507 2434 1785 568 25 377 1092 1194 461 316 277 2617 2435
5073,2726 950 593 608 942 446 47 28 290 373 1936 1275 1673 57 2184 3150 2048 2583 368 85 846 1205 211 783 1088
926,1253 1251 28 555 1729 144 369 282 170 1661 270 370 2031 208 818 1005 2265 106 863 1531 815 2351 2268 2750 147
2146,318 50 858 908 1204 1267 1234 296 1224 930 951 541 1269 1225 1203 581 1211 947 1199 1294 2677 1235 2973 293 356
2291,1233 1203 3470 213 942 1211 911 1230 931 529 940 1188 199 1050 1729 1029 165 2738 2090 368 144 1684 224 316 2187
5884,318 262 1484 941 605 282 513 577 118 1591 847 2541 147 3542 3814 1804 923 1566 3334 910 2268 3045 2116 1429 272
2608,973 1446 3067 373 2184 377 353 1030 49 1804 649 1352 414 76 153 20 79 840 473 1602 1494 834 1102 2080 2541
5243,904 213 1258 932 1080 223 364 1050 1729 671 568 369 316 1824 1405 2052 132 1846 1005 87 93 815 134 3097 640
4515,953 1287 529 77 999 1128 731 840 93 1170 2242 1720 398 712 641 975 3773 2268 2966 1125 3159 910 2116 1429 272
3039,904 1213 1224 950 593 910 326 916 213 914 1266 1090 1259 232 307 356 457 47 1227 290 428 497 2020 1333 590
4273,3037 1264 1834 2371 417 543 1377 2856 1991 1702 1117 762 397 1890 3334 1566 2080 1804 3814 2750 3591 2541 147 640 3225
5052,1193 593 1132 950 1617 1242 213 942 1192 1079 94 1171 1673 1286 72 249 205 597 507 1546 68 2879 282 257 2661
1056,1224 593 1247 942 1228 293 931 356 47 28 2176 247 590 373 314 1171 2618 348 1729 1034 968 57 431 522 30
2570,1132 1248 599 246 1230 446 363 529 356 940 1265 290 2212 1643 1188 1936 1029 766 280 57 893 346 21 164 454
154,750 1204 905 953 678 1224 1132 1248 914 942 965 1963 581 1211 1358 1719 1266 1827 1090 1300 293 1249 356 2565 456
2978,904 3035 1023 247 1446 16 11 1635 431 522 851 1380 155 1112 1620 46 2410 1030 237 1003 185 254 241 2088 327
218,527 1193 750 678 1208 608 1189 213 942 1230 1719 308 628 1188 2575 555 194 80 1392 156 1580 522 1057 163 715
4109,904 942 1300 1235 356 308 1960 2871 590 334 348 766 26 346 112 1194 316 83 1711 783 2104 1472 801 2168 270
819,1132 965 1281 1259 356 308 1265 628 1079 1162 590 373 1282 535 901 348 1729 1034 249 57 39 431 1081 82 346
1314,2028 905 898 1225 581 1201 1211 293 1206 973 1023 529 940 1344 28 247 1069 1046 3067 508 590 176 373 2969 1282
783,1233 1208 1203 1189 1211 356 1041 162 1649 373 766 1672 635 21 165 1310 97 242 1684 1648 1395 2440 211 2337 1331
4852,904 2609 1237 1258 293 589 1344 940 28 1150 290 1245 1302 1184 190 364 1085 941 531 538 1101 57 342 233 151
5160,2324 942 1827 529 940 892 900 1758 941 1693 449 1101 39 937 2763 2114 507 380 21 165 2022 1194 1892 650 350
2615,50 1221 678 593 903 1223 1197 1299 2206 942 1304 293 308 2318 529 47 940 1080 1962 628 1103 590 17 2795 1171
5038,213 907 555 369 465 1824 2165 1346 132 92 93 106 854 864 975 2268 1804 923 3814 147 910 2541 3334 272 2116
5974,942 1258 931 1982 507 1672 369 1425 282 1970 1626 612 2119 93 1804 3334 1566 3814 2816 2541 147 2268 923 2139 910
3682,904 905 1224 1259 1 1023 47 373 1680 2488 941 1396 522 1380 1407 621 669 211 421 60 2378 709 422 685 841
3686,1252 1203 213 942 1939 800 1259 1287 308 123 47 1035 32 262 1184 1171 941 1414 1012 1101 26 342 30 229 2348
54,318 745 1212 1252 1254 1224 1361 951 541 1225 1272 1201 1827 1235 446 932 1 232 356 529 2612 940 1177 1296 515
1244,1217 678 2357 942 1066 1230 1394 1960 247 1649 1673 3163 1025 117 861 242 1777 2077 155 1425 764 771 19 1626 1592
3983,950 608 213 1963 1235 356 931 741 475 534 1034 249 893 597 30 482 412 229 25 514 68 253 1794 144 353
2342,1193 910 1203 1253 3196 911 2973 293 529 47 1220 1095 555 3061 94 121 1663 1729 165 171 77 1129 144 369 1016
967,904 2357 1189 176 534 766 893 1958 346 522 97 1370 861 2621 1777 155 224 383 60 1415 304 2893 241 2047 1468
5285,942 123 1264 1387 3135 1649 3034 1982 1034 104 144 1068 316 351 381 107 1753 1513 2689 1657 1007 370 2483 1970 831
1270,904 1262 908 2186 593 3089 905 1233 678 1208 950 326 1288 2357 1230 1084 213 942 246 1963 1258 1827 1090 1953 1301
3290,318 541 213 1189 940 28 1103 373 2969 262 190 902 934 522 2099 77 144 155 680 224 465 105 1049 81 808
3616,1203 1266 293 47 101 2231 39 165 412 1061 116 837 112 1016 999 736 27 370 135 1762 570 1604 840 444 563
4062,1260 1023 176 377 2394 368 680 289 224 465 13 282 2497 753 185 718 719 191 611 1811 92 325 93 1602 37
4807,965 1936 171 1650 78 196 731 424 19 1053 93 1749 847 3334 923 147 2541 2268 910 2116 1429 3542 272 640 3225
5095,904 942 1259 932 1287 931 101 373 2467 562 388 346 309 224 552 1824 170 565 370 433 2428 424 132 612 93
4884,1982 846 155 224 100 1404 370 984 19 711 71 744 398 975 1804 3814 2541 2268 147 3334 923 3542 640 910 2116
3461,913 1260 1233 1361 1203 1225 942 1211 1537 947 1952 1235 932 1249 529 1192 1387 356 940 1265 3067 475 1046 590 176
2844,904 905 950 213 1963 246 1281 1090 1300 356 456 1060 590 32 17 300 615 1673 1050 357 1729 2922 388 57 26
5977,581 529 1095 1019 39 77 848 1033 31 1627 423 135 1128 157 327 891 840 93 754 1720 640 3814 2541 147 3334
2676,969 906 942 1263 907 293 529 940 28 1095 373 364 121 1094 2171 538 1414 161 1393 171 165 97 1047 1083 211
1268,1207 904 923 1262 1219 1208 326 1223 1299 541 1189 1196 906 942 907 293 456 2728 2761 529 47 1041 940 1257 1446
1519,899 326 213 246 2132 1 1961 308 356 1206 307 2921 247 176 1282 190 1019 57 26 431 342 151 1897 1672 1380
4765,2324 916 541 1950 356 1077 1941 920 290 1333 534 1050 941 1982 346 2991 180 1660 85 1068 155 669 1059 1809 1835
1037,926 1254 581 1294 1023 933 940 924 247 1270 1245 475 590 373 615 1683 522 1897 2159 647 1407 587 97 368 621
143,1207 1148 527 2186 1213 1233 678 1132 2324 950 1208 608 1203 914 213 1189 1230 1963 942 911 1090 1300 293 1287 356
2412,318 908 913 899 945 581 1 1222 1344 247 1270 590 1282 1683 52 431 1732 69 1897 180 417 2145 2801 1129 1507
3689,608 541 1090 1300 446 290 2268 101 531 322 1286 72 1101 1376 165 1951 663 97 1904 2470 341 324 1892 277 988
858,1178 1250 2186 678 1132 1945 950 556 916 2762 608 1131 1248 1197 213 919 1617 1358 1719 1300 1259 529 47 457 1243
1399,2203 541 1197 1617 1237 1249 2010 1226 28 1941 1446 946 290 741 475 590 32 1680 373 1302 900 1936 190 300 345
305,318 50 2019 1178 260 923 908 913 2858 1284 1267 1213 905 2066 1233 1219 2324 898 1224 1234 1132 910 950 1208 326
1255,1252 942 356 529 290 190 300 199 1356 1101 97 861 2005 7 832 700 2393 341 266 1812 451 317 225 537 347
1882,318 1104 898 111 1237 581 1201 1259 1961 232 356 1096 2070 933 2176 28 1446 1948 921 290 2303 1161 101 1914 334
687,2329 246 293 931 123 47 971 28 943 590 342 233 151 2159 97 846 1747 361 465 421 1620 252 565 467 464
3309,50 2329 1224 1927 2203 213 581 994 2973 293 931 308 1301 933 28 475 590 176 1282 262 2795 1184 314 902 1305
404,745 1221 903 1299 213 942 308 1 123 47 1962 838 628 2303 1035 32 431 39 937 1127 1465 1092 112 224 350
4860,260 1260 1213 1223 608 1299 965 1280 28 714 1227 373 553 918 314 3100 302 1929 161 551 481 1268 1785 1042 587
966,1224 951 541 1203 246 3359 308 356 940 1834 1069 590 475 190 1034 968 2443 3330 151 229 253 117 846 1068 155
5232,908 1344 190 531 322 151 803 425 155 1395 60 407 753 1440 1341 278 2169 132 429 87 1822 437 652 137 847
